,phrase,label,sentiment,subjectivity,language,count
+2337 chars,+2337 chars,WORK_OF_ART,,,en,1
just hours,just hours,TIME,,,en,1
Deg,Deg,WORK_OF_ART,,,en,1
Online Streaming Act,Online Streaming Act,LAW,,,en,1
Netflix,Netflix,WORK_OF_ART,,,en,1
State Park,State Park,FAC,,,en,1
Pinnacles National Park,Pinnacles National Park,FAC,,,en,1
Dubai: External Affairs,Dubai: External Affairs,WORK_OF_ART,,,en,1
the 2027 World Cup,the 2027 World Cup,EVENT,,,en,1
September 2023,September 2023,DATE,,,en,1
50 years,50 years,DATE,,,en,1
American-Iranian,American-Iranian,NORP,,,en,1
9 pm,9 pm,TIME,,,en,1
Mashhad International Airport,Mashhad International Airport,FAC,,,en,1
more than 500,more than 500,CARDINAL,,,en,1
Palestine Action Arrest,Palestine Action Arrest,WORK_OF_ART,,,en,1
+1839 chars,+1839 chars,WORK_OF_ART,,,en,1
Beyond the Screen,Beyond the Screen,WORK_OF_ART,,,en,1
+2883 chars,+2883 chars,WORK_OF_ART,,,en,1
+5708,+5708,NORP,,,en,1
Newest International Airport,Newest International Airport,FAC,,,en,1
Meghans,Meghans,NORP,,,en,1
50 Years,50 Years,DATE,,,en,1
"more than 10,000","more than 10,000",CARDINAL,,,en,1
day one,day one,DATE,,,en,1
more than a fifth,more than a fifth,CARDINAL,,,en,1
Sydney Airport,Sydney Airport,FAC,,,en,1
early this week,early this week,DATE,,,en,1
Dems,Dems,NORP,,,en,1
Western Sydney International Airport,Western Sydney International Airport,FAC,,,en,1
462465,462465,CARDINAL,,,en,1
O'Hare International Airport,O'Hare International Airport,FAC,,,en,1
Barely a few months ago,Barely a few months ago,DATE,,,en,1
communist,communist,NORP,,,en,1
10 million,10 million,CARDINAL,,,en,1
six decades,six decades,DATE,,,en,1
the WealthBriefing European,the WealthBriefing European,EVENT,,,en,1
More than 100,More than 100,CARDINAL,,,en,1
April 1323,April 1323,DATE,,,en,1
"Tuesday, 31 March 2026","Tuesday, 31 March 2026",DATE,,,en,1
the 2026 FIFA World Cup…,the 2026 FIFA World Cup…,EVENT,,,en,1
10 minutes,10 minutes,TIME,,,en,1
Nigerians,Nigerians,NORP,,,en,1
more than a m,more than a m,QUANTITY,,,en,1
the SundanceFilm Festival CDMX,the SundanceFilm Festival CDMX,LAW,,,en,1
Sundance Film Festival,Sundance Film Festival,EVENT,,,en,1
the end of the month,the end of the month,DATE,,,en,1
Possible 2028,Possible 2028,NORP,,,en,1
MT Hotel,MT Hotel,FAC,,,en,1
893,893,MONEY,,,en,1
1k,1k,MONEY,,,en,1
14 nights,14 nights,DATE,,,en,1
007,007,CARDINAL,,,en,1
Ultra Sonic,Ultra Sonic,PRODUCT,,,en,1
04/09/2026 8:10:21 AM PDT,04/09/2026 8:10:21 AM PDT,TIME,,,en,1
the last few months,the last few months,DATE,,,en,1
$400 million,$400 million,MONEY,,,en,1
Pakistan Pavements,Pakistan Pavements,FAC,,,en,1
the quarter ended 31 March 2026,the quarter ended 31 March 2026,DATE,,,en,1
"April 09, 2026 (GLOBE NEWSWIRE)","April 09, 2026 (GLOBE NEWSWIRE)",DATE,,,en,1
late ⁠last year,late ⁠last year,DATE,,,en,1
"April 5, 2026","April 5, 2026",DATE,,,en,1
Easter Mass,Easter Mass,FAC,,,en,1
"over 1,000","over 1,000",CARDINAL,,,en,1
one day,one day,DATE,,,en,1
about $13 billion,about $13 billion,MONEY,,,en,1
$90 billion,$90 billion,MONEY,,,en,1
the end of May,the end of May,DATE,,,en,1
April 1st,April 1st,DATE,,,en,1
March 31,March 31,DATE,,,en,1
only a day,only a day,DATE,,,en,1
million dollar,million dollar,MONEY,,,en,1
Africa Cup,Africa Cup,EVENT,,,en,1
1999,1999,DATE,,,en,1
100 percent,100 percent,PERCENT,,,en,1
Croatian,Croatian,NORP,,,en,1
14.3m,14.3m,QUANTITY,,,en,1
that day,that day,DATE,,,en,1
Conservatives,Conservatives,NORP,,,en,1
7:52 AM,7:52 AM,TIME,,,en,1
the Lifetime Achievement Award,the Lifetime Achievement Award,WORK_OF_ART,,,en,1
animation festival,animation festival,EVENT,,,en,1
Principality Stadium,Principality Stadium,FAC,,,en,1
Kuwaits international airport,Kuwaits international airport,FAC,,,en,1
two or three weeks,two or three weeks,DATE,,,en,1
Four-week,Four-week,DATE,,,en,1
+5350 chars,+5350 chars,WORK_OF_ART,,,en,1
1.3 million,1.3 million,CARDINAL,,,en,1
+5611 chars,+5611 chars,WORK_OF_ART,,,en,1
The Promised Land,The Promised Land,WORK_OF_ART,,,en,1
June 20,June 20,DATE,,,en,1
Greater Israel,Greater Israel,WORK_OF_ART,,,en,1
Around four hours,Around four hours,TIME,,,en,1
At least seven,At least seven,CARDINAL,,,en,1
Norway Iranian,Norway Iranian,NORP,,,en,1
America First,America First,WORK_OF_ART,,,en,1
late 2025,late 2025,DATE,,,en,1
six weeks ago,six weeks ago,DATE,,,en,1
08/04/2026,08/04/2026,NORP,,,en,1
"700,000","700,000",CARDINAL,,,en,1
each year,each year,DATE,,,en,1
Just over a week,Just over a week,DATE,,,en,1
+4203,+4203,NORP,,,en,1
the end of February,the end of February,DATE,,,en,1
+3231 chars,+3231 chars,WORK_OF_ART,,,en,1
an injury weeks,an injury weeks,DATE,,,en,1
April 27-30,April 27-30,DATE,,,en,1
around 1.3 million,around 1.3 million,CARDINAL,,,en,1
This Week |,This Week |,DATE,,,en,1
20s,20s,DATE,,,en,1
Channel,Channel,NORP,,,en,1
1930,1930,DATE,,,en,1
1930s,1930s,DATE,,,en,1
A’Ibom airport,A’Ibom airport,FAC,,,en,1
24%,24%,PERCENT,,,en,1
16.5%,16.5%,PERCENT,,,en,1
26.61%,26.61%,PERCENT,,,en,1
the fourth quarter of 2025,the fourth quarter of 2025,DATE,,,en,1
the Mukalla Creative Hub,the Mukalla Creative Hub,EVENT,,,en,1
$9.78 Million,$9.78 Million,MONEY,,,en,1
March 25,March 25,DATE,,,en,1
the UEFA Champions League,the UEFA Champions League,EVENT,,,en,1
N5,N5,PRODUCT,,,en,1
a big night,a big night,TIME,,,en,1
"10,000","10,000",MONEY,,,en,1
"May 02, 2026","May 02, 2026",DATE,,,en,1
+2426 chars,+2426 chars,WORK_OF_ART,,,en,1
Iran Leadership Status by End of 2026,Iran Leadership Status by End of 2026,WORK_OF_ART,,,en,1
Earlier Saturday,Earlier Saturday,DATE,,,en,1
countrie,countrie,NORP,,,en,1
A New Shoah,A New Shoah,WORK_OF_ART,,,en,1
Last March,Last March,DATE,,,en,1
the start of the year,the start of the year,DATE,,,en,1
12.2,12.2,CARDINAL,,,en,1
65.6 per cent,65.6 per cent,MONEY,,,en,1
This month,This month,DATE,,,en,1
pro-Armenian,pro-Armenian,NORP,,,en,1
Every week,Every week,DATE,,,en,1
Q4 2025,Q4 2025,DATE,,,en,1
N. Korean,N. Korean,NORP,,,en,1
the MCB Ladies Classic's,the MCB Ladies Classic's,WORK_OF_ART,,,en,1
5/4,5/4,CARDINAL,,,en,1
a 3km,a 3km,QUANTITY,,,en,1
08:40 GMT,08:40 GMT,TIME,,,en,1
the Changsha Liuyang Huasheng Fireworks,the Changsha Liuyang Huasheng Fireworks,FAC,,,en,1
Bahia,Bahia,NORP,,,en,1
Quebecer,Quebecer,NORP,,,en,1
early in the morning March 23,early in the morning March 23,TIME,,,en,1
an American War,an American War,EVENT,,,en,1
early Monday morning,early Monday morning,TIME,,,en,1
Golders Green,Golders Green,FAC,,,en,1
Holy See … Secretary of State,Holy See … Secretary of State,WORK_OF_ART,,,en,1
every year,every year,DATE,,,en,1
49.5%,49.5%,PERCENT,,,en,1
May 04,May 04,DATE,,,en,1
"May 31, 2024","May 31, 2024",DATE,,,en,1
African Lion,African Lion,WORK_OF_ART,,,en,1
this spring,this spring,DATE,,,en,1
Billionaires’ Row,Billionaires’ Row,WORK_OF_ART,,,en,1
"June 6, 2024","June 6, 2024",DATE,,,en,1
between 1984 and 2022,between 1984 and 2022,DATE,,,en,1
millions of acres,millions of acres,QUANTITY,,,en,1
the last few decades,the last few decades,DATE,,,en,1
"some 2,000","some 2,000",CARDINAL,,,en,1
Suwon FC,Suwon FC,FAC,,,en,1
Incredible,Incredible,WORK_OF_ART,,,en,1
Chaos is the Objective,Chaos is the Objective,WORK_OF_ART,,,en,1
55,55,CARDINAL,,,en,1
250 metres,250 metres,QUANTITY,,,en,1
Belle Mare Pl,Belle Mare Pl,FAC,,,en,1
Pamama canal,Pamama canal,FAC,,,en,1
Eid,Eid,WORK_OF_ART,,,en,1
5/2/2026,5/2/2026,CARDINAL,,,en,1
the China Open,the China Open,EVENT,,,en,1
29 Apr 2026,29 Apr 2026,DATE,,,en,1
£180million trafficking,£180million trafficking,MONEY,,,en,1
almost half,almost half,CARDINAL,,,en,1
"62,000","62,000",CARDINAL,,,en,1
Acadians,Acadians,NORP,,,en,1
Acadian,Acadian,NORP,,,en,1
Canadians,Canadians,NORP,,,en,1
2024.1st,2024.1st,CARDINAL,,,en,1
Nellis Air Force Base,Nellis Air Force Base,FAC,,,en,1
the fiscal year ended …,the fiscal year ended …,DATE,,,en,1
"the fiscal year ended December 31, 2025","the fiscal year ended December 31, 2025",DATE,,,en,1
Annual,Annual,DATE,,,en,1
Gonda,Gonda,NORP,,,en,1
Lucknow airport,Lucknow airport,FAC,,,en,1
the Estadio Ciudad de La Linea,the Estadio Ciudad de La Linea,FAC,,,en,1
1006,1006,CARDINAL,,,en,1
eight months,eight months,DATE,,,en,1
last June,last June,DATE,,,en,1
+6702,+6702,NORP,,,en,1
More than 350,More than 350,CARDINAL,,,en,1
"April 26, 2026","April 26, 2026",DATE,,,en,1
Anzac Day,Anzac Day,EVENT,,,en,1
the Iran war cracks old,the Iran war cracks old,EVENT,,,en,1
"Tuesday, March 24, 2026","Tuesday, March 24, 2026",DATE,,,en,1
as much as 54%,as much as 54%,PERCENT,,,en,1
the very end of a week,the very end of a week,DATE,,,en,1
March 18,March 18,DATE,,,en,1
Labour Day,Labour Day,DATE,,,en,1
International Labour Day,International Labour Day,EVENT,,,en,1
05/01/2026 4:36:57 PM PDT,05/01/2026 4:36:57 PM PDT,TIME,,,en,1
about next Thursday's,about next Thursday's,DATE,,,en,1
next Thursdays,next Thursdays,DATE,,,en,1
45,45,DATE,,,en,1
$5 million,$5 million,MONEY,,,en,1
30 April,30 April,DATE,,,en,1
one month's,one month's,DATE,,,en,1
one-month,one-month,DATE,,,en,1
+12146 chars,+12146 chars,WORK_OF_ART,,,en,1
the 80s,the 80s,DATE,,,en,1
150 kilometres,150 kilometres,QUANTITY,,,en,1
nearly 250,nearly 250,CARDINAL,,,en,1
Intifada,Intifada,NORP,,,en,1
the next six to 12 months,the next six to 12 months,DATE,,,en,1
next 6-12 months,next 6-12 months,DATE,,,en,1
the same year,the same year,DATE,,,en,1
5:40 AM,5:40 AM,TIME,,,en,1
Iran War Redraws the Gulf:,Iran War Redraws the Gulf:,EVENT,,,en,1
just months,just months,DATE,,,en,1
Indians,Indians,NORP,,,en,1
5000,5000,CARDINAL,,,en,1
34b,34b,MONEY,,,en,1
Gujarati,Gujarati,NORP,,,en,1
Parsi,Parsi,NORP,,,en,1
"300,000","300,000",MONEY,,,en,1
$9.77M,$9.77M,MONEY,,,en,1
Serb,Serb,NORP,,,en,1
+4026,+4026,NORP,,,en,1
23 years ago,23 years ago,DATE,,,en,1
Aqua Warehouse,Aqua Warehouse,WORK_OF_ART,,,en,1
30 minutes,30 minutes,TIME,,,en,1
A week ago,A week ago,DATE,,,en,1
A340,A340,FAC,,,en,1
+2349 chars,+2349 chars,WORK_OF_ART,,,en,1
11:53 AM,11:53 AM,TIME,,,en,1
Brahmos,Brahmos,WORK_OF_ART,,,en,1
+8464 chars,+8464 chars,WORK_OF_ART,,,en,1
1841,1841,DATE,,,en,1
western,western,NORP,,,en,1
nearly 10 weeks,nearly 10 weeks,DATE,,,en,1
"Some 20,000","Some 20,000",CARDINAL,,,en,1
+6418,+6418,NORP,,,en,1
"400,000 barrels","400,000 barrels",QUANTITY,,,,1
August 1962,August 1962,DATE,,,en,1
Iran War Is Disturbing Publishing Industry’s,Iran War Is Disturbing Publishing Industry’s,EVENT,,,en,1
+5534,+5534,NORP,,,en,1
"About 2,300","About 2,300",CARDINAL,,,en,1
"An estimated 11,000","An estimated 11,000",CARDINAL,,,en,1
North Koreans,North Koreans,NORP,,,en,1
+3343,+3343,NORP,,,en,1
Land Rover Range Rover,Land Rover Range Rover,EVENT,,,en,1
Late in the day,Late in the day,TIME,,,en,1
Holley Strip Dominator,Holley Strip Dominator,PRODUCT,,,en,1
Prussian,Prussian,NORP,,,en,1
On War,On War,EVENT,,,en,1
1873,1873,DATE,,,en,1
Islamabad,Islamabad,NORP,0.0047619047619047615,0.013571428571428573,en,1
'Epic Fury','Epic Fury',WORK_OF_ART,,,en,1
the Iran war: Key,the Iran war: Key,EVENT,,,en,1
GTO,GTO,PRODUCT,,,en,1
288,288,CARDINAL,,,en,1
Los Angeles Games,Los Angeles Games,EVENT,,,en,1
More than 600,More than 600,CARDINAL,,,en,1
+7227 chars,+7227 chars,WORK_OF_ART,,,en,1
"Sunday, May 10","Sunday, May 10",DATE,,,en,1
+4220 chars,+4220 chars,WORK_OF_ART,,,en,1
10 per cent,10 per cent,MONEY,,,en,1
27 per cent,27 per cent,MONEY,,,en,1
three-year,three-year,DATE,,,en,1
nearly two decades,nearly two decades,DATE,,,en,1
Victory Day parade,Victory Day parade,EVENT,,,en,1
More than four,More than four,CARDINAL,,,en,1
February 2022,February 2022,DATE,,,en,1
Vaticans,Vaticans,NORP,,,en,1
Lithuanian,Lithuanian,NORP,,,en,1
Apostolic,Apostolic,NORP,,,en,1
its fifth year,its fifth year,DATE,,,en,1
Hillingdon,Hillingdon,EVENT,,,en,1
three-day,three-day,DATE,,,en,1
Olympus,Olympus,PRODUCT,,,en,1
36,36,DATE,,,en,1
around 150 miles,around 150 miles,QUANTITY,,,en,1
+10895,+10895,NORP,,,en,1
the previous year,the previous year,DATE,,,en,1
zero,zero,CARDINAL,,,en,1
"more than £7,000","more than £7,000",MONEY,,,en,1
Ita,Ita,LANGUAGE,,,en,1
Magi,Magi,NORP,,,en,1
+2568 chars,+2568 chars,WORK_OF_ART,,,en,1
"May 08, 2026","May 08, 2026",DATE,,,en,1
The Iran war's,The Iran war's,EVENT,,,en,1
early this morning,early this morning,TIME,,,en,1
over $100,over $100,MONEY,,,en,1
Only 5%,Only 5%,PERCENT,,,en,1
next Thursday,next Thursday,DATE,,,en,1
Emirates Terminal 3,Emirates Terminal 3,EVENT,,,en,1
hundreds of millions,hundreds of millions,CARDINAL,,,en,1
the Premier League,the Premier League,FAC,,,en,1
The Immeasurable Endurance of the Women of Gaza,The Immeasurable Endurance of the Women of Gaza,WORK_OF_ART,,,en,1
Late last week,Late last week,DATE,,,en,1
Immanence” Sitting outside in America,Immanence” Sitting outside in America,WORK_OF_ART,,,en,1
Welsh,Welsh,NORP,,,en,1
trillions,trillions,CARDINAL,,,en,1
a brutal month,a brutal month,DATE,,,en,1
05/05/2026 6:34:55 PM PDT,05/05/2026 6:34:55 PM PDT,TIME,,,en,1
"May 05, 2026
 ","May 05, 2026
 ",DATE,,,en,1
+4140 chars,+4140 chars,WORK_OF_ART,,,en,1
60 years,60 years,DATE,,,en,1
60th,60th,ORDINAL,,,en,1
Greens,Greens,NORP,,,en,1
+1859 chars,+1859 chars,WORK_OF_ART,,,en,1
A few years ago,A few years ago,DATE,,,en,1
the past two weeks,the past two weeks,DATE,,,en,1
two million,two million,CARDINAL,,,en,1
just one month,just one month,DATE,,,en,1
2:42:26 PM PDT,2:42:26 PM PDT,TIME,,,en,1
"May 5, 2026
 ","May 5, 2026
 ",DATE,,,en,1
4:00 PM CDTBefore,4:00 PM CDTBefore,TIME,,,en,1
2.3 million metric,2.3 million metric,QUANTITY,,,en,1
the start of the month,the start of the month,DATE,,,en,1
1 May,1 May,DATE,,,en,1
the Miami Open,the Miami Open,EVENT,,,en,1
8 March,8 March,DATE,,,en,1
Iran Briefing Wars,Iran Briefing Wars,EVENT,,,en,1
Cyberlords,Cyberlords,PRODUCT,,,en,1
+1541,+1541,NORP,,,en,1
Just two hours,Just two hours,TIME,,,en,1
This Clifftop Hotel,This Clifftop Hotel,FAC,,,en,1
the Iran War,the Iran War,EVENT,,,en,1
Instagram Reels,Instagram Reels,WORK_OF_ART,,,en,1
Thursdays,Thursdays,DATE,,,en,1
$30m,$30m,MONEY,,,en,1
$30 million,$30 million,MONEY,,,en,1
400,400,CARDINAL,,,en,1
the anniversary of last years,the anniversary of last years,DATE,,,en,1
the anniversary of last year’s,the anniversary of last year’s,DATE,,,en,1
more than six years,more than six years,DATE,,,en,1
early June,early June,DATE,,,en,1
March 26-29,March 26-29,DATE,,,en,1
last year's,last year's,DATE,,,en,1
+1105 chars,+1105 chars,WORK_OF_ART,,,en,1
51 per cent,51 per cent,MONEY,,,en,1
5.3%,5.3%,PERCENT,,,en,1
$211 million,$211 million,MONEY,,,en,1
The Lobito Corridor,The Lobito Corridor,FAC,,,en,1
75238,75238,DATE,,,en,1
"every ~400,000 years","every ~400,000 years",DATE,,,en,1
fed&quot,fed&quot,CARDINAL,,,en,1
"7,000 kilometers","7,000 kilometers",QUANTITY,,,en,1
+6660 chars,+6660 chars,WORK_OF_ART,,,en,1
Q2,Q2,CARDINAL,,,en,1
Consensus Miami 2026,Consensus Miami 2026,EVENT,,,en,1
Ritalin,Ritalin,PRODUCT,,,en,1
Iran War Criticisms,Iran War Criticisms,EVENT,,,en,1
May 4th,May 4th,DATE,,,en,1
+6909,+6909,NORP,,,en,1
6:30 a.m.,6:30 a.m.,TIME,,,en,1
9.5%,9.5%,PERCENT,,,en,1
nearly 10%,nearly 10%,PERCENT,,,en,1
over $5K”,over $5K”,MONEY,,,en,1
+2328 chars,+2328 chars,WORK_OF_ART,,,en,1
Muş,Muş,NORP,0.044387755102040814,0.48673469387755103,en,1
the White House,the White House,FAC,,,en,1
23 years,23 years,DATE,,,en,1
the Gaza war,the Gaza war,EVENT,,,en,1
70s,70s,DATE,,,en,1
the 1950s,the 1950s,DATE,,,en,1
two months ago,two months ago,DATE,,,en,1
Apr,Apr,DATE,,,en,1
24 hours ago,24 hours ago,TIME,,,en,1
Butterfly Gathering,Butterfly Gathering,WORK_OF_ART,,,en,1
just 24 hours ago,just 24 hours ago,TIME,,,en,1
19%,19%,PERCENT,,,en,1
over $500 million,over $500 million,MONEY,,,en,1
$500 million,$500 million,MONEY,,,en,1
late Sunday,late Sunday,DATE,,,en,1
"March 27, 2003","March 27, 2003",DATE,,,en,1
the Cold War-era,the Cold War-era,EVENT,,,en,1
Late 2030s,Late 2030s,DATE,,,en,1
This 1969,This 1969,DATE,,,en,1
its final days,its final days,DATE,,,en,1
GTX Hardtop,GTX Hardtop,PRODUCT,,,en,1
Plymouth,Plymouth,EVENT,0.0,0.0,en,1
426,426,CARDINAL,,,en,1
four day,four day,DATE,,,en,1
+1412,+1412,NORP,,,en,1
14%,14%,PERCENT,,,en,1
just 3.8%,just 3.8%,PERCENT,,,en,1
U.S. Iran War,U.S. Iran War,EVENT,,,en,1
the end of June,the end of June,DATE,,,en,1
"77,642.53","77,642.53",MONEY,,,en,1
"below $80,000","below $80,000",MONEY,,,en,1
Watts Up With That,Watts Up With That,WORK_OF_ART,,,en,1
1.7%,1.7%,PERCENT,,,en,1
+1142,+1142,NORP,,,en,1
60s,60s,DATE,,,en,1
eight-week-old,eight-week-old,DATE,,,en,1
Four million,Four million,CARDINAL,,,en,1
Saint Petersburg - Copyright POOL/,Saint Petersburg - Copyright POOL/,FAC,,,en,1
Colonial American History,Colonial American History,EVENT,,,en,1
2.9%,2.9%,PERCENT,,,en,1
a million,a million,CARDINAL,,,en,1
first years,first years,DATE,,,en,1
1:59:41,1:59:41,CARDINAL,,,en,1
under two hours,under two hours,TIME,,,en,1
August 2024,August 2024,DATE,,,en,1
Article 9,Article 9,WORK_OF_ART,,,en,1
+2252 chars,+2252 chars,WORK_OF_ART,,,en,1
Ru,Ru,PRODUCT,,,en,1
+1014,+1014,NORP,,,en,1
November 1965,November 1965,DATE,,,en,1
winter,winter,DATE,,,en,1
Iran War Drives Up Europe Power,Iran War Drives Up Europe Power,EVENT,,,en,1
9:31 AM,9:31 AM,TIME,,,en,1
HTML5,HTML5,NORP,,,en,1
over 150 years,over 150 years,DATE,,,en,1
the Western Balkans,the Western Balkans,NORP,0.03958333333333334,0.19375,en,1
"Article 9
","Article 9
",WORK_OF_ART,,,en,1
Barbados,Barbados,NORP,0.0,0.0,en,1
0.75%,0.75%,PERCENT,,,en,1
Apr 28,Apr 28,DATE,,,en,1
Deep State” Speculations Abound Amid Iranian Crisis and Missing Scientist’s Scandal,Deep State” Speculations Abound Amid Iranian Crisis and Missing Scientist’s Scandal,WORK_OF_ART,,,en,1
+12070 chars],+12070 chars],WORK_OF_ART,,,en,1
+3707,+3707,NORP,,,en,1
20 minutes,20 minutes,TIME,,,en,1
Fox News Videofoxnews.com,Fox News Videofoxnews.com,WORK_OF_ART,,,en,1
Fox News Video,Fox News Video,WORK_OF_ART,,,en,1
Fallas Festival,Fallas Festival,EVENT,,,en,1
around 20%,around 20%,PERCENT,,,en,1
3 September 2025,3 September 2025,DATE,,,en,1
SEPTEMBER 3,SEPTEMBER 3,DATE,,,en,1
the fall,the fall,DATE,,,en,1
"below $68,000","below $68,000",MONEY,,,en,1
Just a few months,Just a few months,DATE,,,en,1
Crypto Br…,Crypto Br…,NORP,,,en,1
a crucial week,a crucial week,DATE,,,en,1
+4323 chars,+4323 chars,WORK_OF_ART,,,en,1
2011 to 2013,2011 to 2013,DATE,,,en,1
+3618,+3618,NORP,,,en,1
around 0.3%,around 0.3%,PERCENT,,,en,1
$200 billion,$200 billion,MONEY,,,en,1
Broader … Indian,Broader … Indian,NORP,,,en,1
"77,000","77,000",CARDINAL,,,en,1
Rs 1.52 lakh,Rs 1.52 lakh,MONEY,,,en,1
"1,400","1,400",CARDINAL,,,en,1
9.14 am,9.14 am,QUANTITY,,,en,1
0.85%,0.85%,PERCENT,,,en,1
95.20,95.20,MONEY,,,en,1
West Texas Intermediate,West Texas Intermediate,PRODUCT,,,en,1
1.19%,1.19%,PERCENT,,,en,1
100.31,100.31,MONEY,,,en,1
Thai,Thai,NORP,,,en,1
14.5%,14.5%,PERCENT,,,en,1
Crypto,Crypto,NORP,,,en,1
61%,61%,PERCENT,,,en,1
just 2.4%,just 2.4%,PERCENT,,,en,1
"April 30, 2026","April 30, 2026",DATE,,,en,1
+1206,+1206,NORP,,,en,1
9%,9%,PERCENT,,,en,1
13%,13%,PERCENT,,,en,1
"June 30, 2026","June 30, 2026",DATE,,,en,1
April 24,April 24,DATE,,,en,1
age 68,age 68,DATE,,,en,1
68,68,DATE,,,en,1
over $583,over $583,MONEY,,,en,1
16.8%,16.8%,PERCENT,,,en,1
+1428 chars,+1428 chars,WORK_OF_ART,,,en,1
the Chabahar Port,the Chabahar Port,FAC,,,en,1
11:14AM,11:14AM,CARDINAL,,,en,1
APR 2026,APR 2026,DATE,,,en,1
+1100 chars,+1100 chars,WORK_OF_ART,,,en,1
27 April 2026,27 April 2026,DATE,,,en,1
nearly four weeks,nearly four weeks,DATE,,,en,1
Solom,Solom,WORK_OF_ART,,,en,1
4.6%,4.6%,PERCENT,,,en,1
the AI Action Summit,the AI Action Summit,LAW,,,en,1
14B,14B,MONEY,,,en,1
the Iran war disrupts global energy,the Iran war disrupts global energy,EVENT,,,en,1
"2,837 crore","2,837 crore",MONEY,,,en,1
+1546 chars,+1546 chars,WORK_OF_ART,,,en,1
$2.5 billion,$2.5 billion,MONEY,,,en,1
$350 million,$350 million,MONEY,,,en,1
$2.4 billion,$2.4 billion,MONEY,,,en,1
around 2.1 billion,around 2.1 billion,MONEY,,,en,1
the past five years,the past five years,DATE,,,en,1
+1302 chars,+1302 chars,WORK_OF_ART,,,en,1
Stuxnet,Stuxnet,PRODUCT,,,en,1
2.16,2.16,MONEY,,,en,1
106.29,106.29,MONEY,,,en,1
0.9 per cent,0.9 per cent,MONEY,,,en,1
96 cents,96 cents,MONEY,,,en,1
almost 3%,almost 3%,PERCENT,,,en,1
Apr 27,Apr 27,DATE,,,en,1
4%,4%,PERCENT,,,en,1
1702-1713,1702-1713,DATE,,,en,1
2045,2045,DATE,,,en,1
12 days,12 days,DATE,,,en,1
anti-Russian,anti-Russian,NORP,,,en,1
The Panama Canal,The Panama Canal,FAC,,,en,1
the Panama Canal,the Panama Canal,FAC,,,en,1
his year,his year,DATE,,,en,1
April 3,April 3,DATE,,,en,1
+2735,+2735,NORP,,,en,1
the Semipalatinsk Treaty,the Semipalatinsk Treaty,LAW,,,en,1
"40,000","40,000",MONEY,,,en,1
five million,five million,CARDINAL,,,en,1
8 years,8 years,DATE,,,en,1
+6883 chars,+6883 chars,WORK_OF_ART,,,en,1
a World War Two,a World War Two,EVENT,,,en,1
"More than 1,200","More than 1,200",CARDINAL,,,en,1
+6563,+6563,NORP,,,en,1
Wedensday,Wedensday,DATE,,,en,1
Persian Gulf National Day,Persian Gulf National Day,EVENT,,,en,1
Stay Friends With,Stay Friends With,WORK_OF_ART,,,en,1
Clash With Merz,Clash With Merz,WORK_OF_ART,,,en,1
4:30 AM,4:30 AM,TIME,,,en,1
"Apr 30, 2026","Apr 30, 2026",DATE,,,en,1
Italian-American,Italian-American,NORP,,,en,1
two-thirds,two-thirds,CARDINAL,,,en,1
as many weeks,as many weeks,DATE,,,en,1
"TKAmy Bizzarri
","TKAmy Bizzarri
",PRODUCT,,,en,1
every summer,every summer,DATE,,,en,1
75,75,MONEY,,,en,1
Iran War Fans Gains,Iran War Fans Gains,EVENT,,,en,1
Above $6,Above $6,MONEY,,,en,1
0.3%,0.3%,PERCENT,,,en,1
north European,north European,NORP,,,en,1
154,154,CARDINAL,,,en,1
"2,229","2,229",CARDINAL,,,en,1
the last few weeks,the last few weeks,DATE,,,en,1
May 9,May 9,DATE,,,en,1
Three million,Three million,CARDINAL,,,en,1
at least a million,at least a million,CARDINAL,,,en,1
Delap,Delap,NORP,,,en,1
64th,64th,ORDINAL,,,en,1
3 years,3 years,DATE,,,en,1
43-day,43-day,DATE,,,en,1
last fall’s,last fall’s,DATE,,,en,1
"more than 1,500","more than 1,500",CARDINAL,,,en,1
04/30/2026 9:19:08 AM PDT,04/30/2026 9:19:08 AM PDT,TIME,,,en,1
"April 30, 2026
 ","April 30, 2026
 ",DATE,,,en,1
0.7%,0.7%,PERCENT,,,en,1
almost three years,almost three years,DATE,,,en,1
Arlington National Cemetary - Copyright POOL/,Arlington National Cemetary - Copyright POOL/,FAC,,,en,1
2026 Brilliant,2026 Brilliant,WORK_OF_ART,,,en,1
the Tomb of the Unknown Soldier,the Tomb of the Unknown Soldier,FAC,,,en,1
the final day,the final day,DATE,,,en,1
last day,last day,DATE,,,en,1
+4312,+4312,NORP,,,en,1
15 years ago,15 years ago,DATE,,,en,1
Two months,Two months,DATE,,,en,1
the White House Correspondents,the White House Correspondents,FAC,,,en,1
11:00 AM,11:00 AM,TIME,,,en,1
"A.M - Apr 30, 2026","A.M - Apr 30, 2026",DATE,,,en,1
Blockade Is Breaking Iran And European Elites Are Angry,Blockade Is Breaking Iran And European Elites Are Angry,WORK_OF_ART,,,en,1
the Pump Is Intensifying for US Consumers as Iran War Drags On,the Pump Is Intensifying for US Consumers as Iran War Drags On,FAC,,,en,1
Once Was,Once Was,WORK_OF_ART,,,en,1
Early 2026,Early 2026,DATE,,,en,1
+4175 chars,+4175 chars,WORK_OF_ART,,,en,1
6B,6B,MONEY,,,en,1
the International Conference,the International Conference,EVENT,,,en,1
